team_size,duration_months,budget_usd,requirements_clarity,client_involvement,tech_complexity,risk_encoded,type_encoded,budget_per_person,complexity_risk,team_experience,regulatory_compliance,geographic_distribution,team_efficiency,project_complexity_index,budget_efficiency,experience_complexity_ratio,involvement_clarity_product,sdlc,effort_person_months,cost_usd
33,17,2784729.49,4,3,4,1,4,84385.7421,4,3,1,3,5.823529411764706,2.0606060606060606,4963.867183600713,0.75,12,V-Model,574.9,3578349.8
15,6,304727.23,3,5,2,2,3,20315.1487,4,5,0,3,12.5,1.6,3385.8581111111107,2.5,15,Scrum,71.87,339522.63
12,2,58729.51,2,2,2,2,1,4894.1258,4,2,1,2,12.0,0.6666666666666666,2447.0629166666668,1.0,4,RAD,19.8,71317.5
62,34,12146618.63,3,4,2,2,3,195913.2037,4,3,0,1,5.470588235294118,2.193548387096774,5762.153050284631,1.5,12,SAFe,1936.58,14519762.77
29,24,4739693.75,3,2,5,2,3,163437.7155,10,3,1,1,3.625,8.275862068965518,6809.904813218391,0.6,6,Spiral,776.58,5167167.02
6,21,719624.15,5,5,2,2,4,119937.3583,4,2,0,3,0.5714285714285714,14.0,5711.302777777778,1.0,25,Agile,146.02,856973.36
39,15,3648253.24,4,2,2,2,4,93544.9549,4,1,0,1,2.6,1.5384615384615385,6236.330324786325,0.5,8,Waterfall,564.39,4194004.51
7,13,281356.0,4,4,3,2,3,40193.7143,6,1,0,2,0.5384615384615384,11.142857142857142,3091.8241758241757,0.3333333333333333,16,Agile,125.08,341896.23
7,3,41998.88,3,3,1,3,2,5999.84,3,1,0,3,2.3333333333333335,1.2857142857142858,1999.9466666666665,1.0,9,RAD,26.05,46820.9
5,6,72443.49,2,3,1,2,3,14488.698,2,5,0,1,4.166666666666667,2.4,2414.7830000000004,5.0,6,RAD,19.36,77610.4
24,23,1667540.84,4,2,2,2,3,69480.8683,4,1,0,2,1.0434782608695652,3.8333333333333335,3020.90731884058,0.5,8,Waterfall,671.57,2107723.4
35,14,3893453.82,2,2,3,3,5,111241.5377,9,3,0,3,7.5,3.6,7945.824122448979,1.0,4,SAFe,635.6,4813498.31
13,11,490927.03,2,4,4,2,1,37763.6177,8,4,1,1,4.7272727272727275,6.769230769230769,3433.056153846154,1.0,8,Scrum,101.25,584377.67
7,10,239003.75,4,4,1,3,2,34143.3929,3,3,0,2,2.1,4.285714285714286,3414.339285714286,3.0,16,Scrum,63.87,333605.7
13,23,762057.55,1,3,3,3,4,58619.8115,9,1,0,3,0.5652173913043478,15.923076923076923,2548.68745819398,0.3333333333333333,3,Agile,511.89,1013277.45
9,5,115710.27,4,4,3,2,3,12856.6967,6,3,0,2,5.4,3.3333333333333335,2571.3393333333333,1.0,16,RAD,48.12,112672.21
15,10,585324.97,4,3,4,1,3,39021.6647,4,3,0,1,4.5,2.6666666666666665,3902.1664666666666,0.75,12,Scrum,145.0,732706.21
53,24,10719108.05,1,4,3,1,5,202247.3217,3,4,0,2,8.833333333333334,1.3584905660377358,8426.971737421385,1.3333333333333333,4,SAFe,1122.15,13800833.6
22,18,2308481.94,5,2,5,1,4,104930.9973,5,2,1,3,2.4444444444444446,4.090909090909091,5829.499848484848,0.4,10,V-Model,457.42,2358615.62
6,2,29842.03,3,2,1,2,2,4973.6717,2,2,0,1,6.0,0.6666666666666666,2486.835833333333,2.0,6,RAD,9.68,36497.68
12,20,684195.39,3,5,4,1,3,57016.2825,4,2,0,2,1.2,6.666666666666667,2850.814125,0.5,15,Agile,265.56,846866.16
26,17,1531666.62,5,1,4,1,5,58910.2546,4,1,0,3,1.5294117647058822,2.6153846153846154,3465.3090950226247,0.25,5,V-Model,549.84,2041462.83
18,31,3692160.38,5,3,4,2,4,205120.0211,8,4,0,3,2.3225806451612905,13.777777777777779,6616.774874551971,1.0,15,Waterfall,655.28,4329007.28
66,33,19860980.81,1,2,2,2,3,300923.9517,4,2,0,3,4.0,2.0,9118.907626262626,1.0,2,SAFe,3112.11,23636744.14
35,27,3657784.47,4,3,3,1,4,104508.1277,3,5,1,2,6.481481481481482,2.3142857142857145,3870.671396825397,1.6666666666666667,12,V-Model,645.29,3528800.1
10,12,526940.28,2,4,1,3,1,52694.028,3,4,0,2,3.3333333333333335,3.6,4391.169,4.0,8,Scrum,85.44,495586.1
2,6,23680.41,3,5,3,2,1,11840.205,6,2,0,1,0.6666666666666666,18.0,1973.3675,0.6666666666666666,15,Kanban,9.87,30165.01
20,36,2671786.12,4,2,4,1,3,133589.306,4,1,0,2,0.5555555555555556,7.2,3710.8140555555556,0.25,8,V-Model,974.53,3043459.41
7,5,135826.73,3,4,2,2,3,19403.8186,4,4,1,1,5.6,2.857142857142857,3880.7637142857147,2.0,12,XP,25.9,161817.59
7,11,177762.88,3,4,4,3,3,25394.6971,12,3,0,1,1.9090909090909092,18.857142857142858,2308.6088311688313,0.75,12,Scrum,91.86,199376.16
19,26,2553887.48,4,1,5,2,4,134415.1305,10,2,1,3,1.4615384615384615,13.68421052631579,5169.812712550607,0.4,4,V-Model,754.28,3033786.48
16,29,1397929.94,5,1,4,1,4,87370.6212,4,3,1,3,1.6551724137931034,7.25,3012.780043103448,0.75,5,V-Model,480.64,1655309.48
5,15,185924.38,2,3,2,2,3,37184.876,4,4,0,2,1.3333333333333333,12.0,2478.9917333333333,2.0,6,XP,64.11,249486.77
38,29,7658414.51,5,2,4,2,5,201537.2239,8,5,1,3,6.551724137931035,6.105263157894737,6949.559446460979,1.25,10,SAFe,1016.46,10514894.7
22,24,2407292.1,2,1,4,1,1,109422.3682,4,2,0,1,1.8333333333333333,4.363636363636363,4559.265340909091,0.5,2,Iterative,411.5,2709162.13
19,38,5652421.91,5,2,3,2,5,297495.89,6,4,1,2,2.0,12.0,7828.839210526316,1.3333333333333333,10,Spiral,694.26,6024746.67
34,20,3037571.5,2,4,3,1,3,89340.3382,3,4,0,3,6.8,1.7647058823529411,4467.016911764706,1.3333333333333333,8,SAFe,648.61,3840660.82
5,5,99898.06,4,4,2,3,4,19979.612,6,4,0,1,4.0,6.0,3995.9224,2.0,16,XP,21.22,111496.22
12,7,406182.68,4,3,4,1,4,33848.5567,4,3,1,1,5.142857142857143,2.3333333333333335,4835.508095238095,0.75,12,Scrum,66.08,514961.11
45,20,7803356.35,3,3,3,1,5,173407.9189,3,5,0,1,11.25,1.3333333333333333,8670.395944444444,1.6666666666666667,9,SAFe,551.05,7391100.6
12,5,116122.01,3,3,3,3,3,9676.8342,9,2,0,3,4.8,3.75,1935.3668333333333,0.6666666666666666,9,RAD,96.71,121432.5
12,4,224803.16,3,4,4,1,4,18733.5967,4,4,0,3,12.0,1.3333333333333333,4683.399166666667,1.0,12,Scrum,42.22,267299.23
4,5,30245.86,5,3,1,1,4,7561.465,1,5,0,2,4.0,1.25,1512.2930000000001,5.0,15,RAD,10.44,34112.58
12,6,228476.52,3,2,4,3,2,19039.71,12,1,0,3,2.0,6.0,3173.285,0.25,6,RAD,115.08,251770.07
12,20,1475733.17,4,3,4,3,4,122977.7642,12,1,1,2,0.6,20.0,6148.888208333333,0.25,12,Spiral,399.2,1622514.89
11,9,448672.96,4,4,3,3,3,40788.4509,9,4,0,2,4.888888888888889,7.363636363636363,4532.050101010102,1.3333333333333333,16,Scrum,96.3,547430.76
37,29,7607791.23,5,4,3,3,3,205615.9792,9,4,0,3,5.103448275862069,7.054054054054054,7090.206178937558,1.3333333333333333,20,SAFe,1340.12,10357981.74
9,7,167036.86,2,4,3,1,1,18559.6511,3,5,1,2,6.428571428571429,2.3333333333333335,2651.37873015873,1.6666666666666667,8,Scrum,35.91,214219.43
30,46,4472226.51,5,2,3,2,1,149074.217,6,3,0,3,1.9565217391304348,9.2,3240.743847826087,1.0,10,Waterfall,1326.91,5280515.83
8,25,1132762.78,4,3,3,2,3,141595.3475,6,1,0,3,0.32,18.75,5663.8139,0.3333333333333333,12,V-Model,325.92,1477429.5
55,25,9463890.56,2,2,2,1,5,172070.7375,2,1,0,3,2.2,0.9090909090909091,6882.829498181819,0.5,4,SAFe,1548.26,14297962.71
9,36,1460549.25,5,3,2,2,2,162283.25,4,3,0,1,0.75,16.0,4507.868055555556,1.5,15,Iterative,225.3,1636399.69
29,32,5588272.81,5,1,3,1,3,192699.0624,3,1,0,1,0.90625,3.310344827586207,6021.845700431034,0.3333333333333333,5,Waterfall,955.54,6262120.31
30,28,3606756.08,4,2,5,2,3,120225.2027,10,3,1,1,3.2142857142857144,9.333333333333334,4293.757238095238,0.6,8,V-Model,958.69,3713795.04
11,19,965718.73,5,3,3,2,3,87792.6118,6,3,0,1,1.736842105263158,10.363636363636363,4620.6637799043065,1.0,15,Waterfall,202.71,1304158.62
10,3,75918.91,2,3,3,1,2,7591.891,3,5,1,2,16.666666666666668,0.9,2530.6303333333335,1.6666666666666667,6,RAD,18.84,86822.48
34,19,4057020.45,4,2,3,1,4,119324.1309,3,2,0,3,3.5789473684210527,1.6764705882352942,6280.217414860682,0.6666666666666666,8,Waterfall,777.41,4231675.73
15,8,529827.39,2,4,1,2,4,35321.826,2,4,0,3,7.5,1.0666666666666667,4415.22825,4.0,8,Scrum,102.39,614622.87
2,7,15203.36,2,5,2,3,2,7601.68,6,3,0,1,0.8571428571428571,21.0,1085.9542857142858,1.5,10,Kanban,12.12,19031.16
13,12,569069.39,1,3,2,2,1,43774.5685,4,4,0,3,4.333333333333333,3.6923076923076925,3647.880705128205,2.0,3,Agile,127.62,558624.83
43,34,8465002.76,3,3,3,2,5,196860.5293,6,4,0,3,5.0588235294117645,4.744186046511628,5790.015567715458,1.3333333333333333,9,SAFe,1454.19,9114914.65
18,29,2241850.58,4,2,4,2,5,124547.2544,8,3,0,3,1.8620689655172413,12.88888888888889,4294.732911877395,0.75,8,V-Model,642.32,3092471.62
67,25,14690485.32,1,2,2,3,3,219260.9749,6,3,0,1,8.04,2.2388059701492535,8770.438997014926,1.5,2,SAFe,1801.41,16575364.52
6,7,165956.63,3,5,4,2,2,27659.4383,8,5,0,3,4.285714285714286,9.333333333333334,3951.3483333333334,1.25,15,Scrum,33.35,195084.29
5,3,48982.62,4,4,2,3,3,9796.524,6,5,0,1,8.333333333333334,3.6,3265.5080000000003,2.5,16,XP,12.1,60208.27
31,12,2015023.02,4,2,4,1,3,65000.7426,4,5,0,2,12.916666666666666,1.5483870967741935,5416.728548387096,1.25,8,Waterfall,275.81,2289094.01
20,22,1159083.98,1,2,1,3,1,57954.199,3,3,1,1,2.727272727272727,3.3,2634.2817727272727,3.0,2,Iterative,305.18,1494445.41
20,24,420333.8,3,2,3,2,4,21016.69,6,4,0,2,3.3333333333333335,9.6,833.3333333333334,1.0,12,Agile,457.0,6569375.0
39,22,6007519.16,2,2,3,3,5,154038.9528,9,3,1,1,5.318181818181818,5.076923076923077,7001.770582750583,1.0,4,Spiral,939.38,7405397.1
13,12,736734.94,3,5,2,2,3,56671.9185,4,5,1,1,5.416666666666667,3.6923076923076925,4722.659871794872,2.5,15,Scrum,112.37,880613.59
38,20,3506335.95,4,2,4,3,4,92271.9987,12,3,0,2,5.7,6.315789473684211,4613.599934210527,0.75,8,SAFe,946.43,4729165.82
17,32,1184555.47,1,2,1,3,4,69679.7335,3,5,0,3,2.65625,5.647058823529412,2177.4916727941177,5.0,2,Iterative,461.37,1299769.41
24,36,3647800.72,4,2,5,1,4,151991.6967,5,2,1,1,1.3333333333333333,7.5,4221.991574074074,0.4,8,V-Model,983.47,4854649.4
15,18,1641779.19,5,3,4,1,4,109451.946,4,5,0,1,4.166666666666667,4.8,6080.663666666666,1.25,15,V-Model,188.33,2138070.32
23,33,1989663.68,3,1,1,2,4,86507.1165,2,4,1,2,2.787878787878788,2.869565217391304,2621.427773386034,4.0,3,Iterative,609.94,2457097.31
14,33,2248963.92,2,1,3,2,4,160640.28,6,4,0,1,1.696969696969697,14.142857142857142,4867.887272727273,1.3333333333333333,2,Spiral,359.39,2856778.06
74,20,7159803.88,1,3,3,2,4,96754.1065,6,3,1,3,11.1,1.6216216216216217,4837.7053243243245,1.0,3,SAFe,1602.84,9178964.02
8,11,413445.58,2,5,3,1,3,51680.6975,3,4,0,3,2.909090909090909,4.125,4698.245227272728,1.3333333333333333,10,Agile,81.98,512220.6
30,13,1184966.79,4,3,1,1,2,39498.893,1,2,0,1,4.615384615384615,0.43333333333333335,3038.3763846153847,2.0,12,Waterfall,260.79,1364106.96
3,7,52049.72,2,4,3,1,2,17349.9067,3,3,0,2,1.2857142857142858,7.0,2478.558095238095,1.0,8,XP,16.54,67205.0
12,3,55948.17,2,4,2,1,2,4662.3475,2,1,0,1,4.0,0.5,1554.1158333333333,0.5,8,RAD,27.79,66282.68
7,14,392676.97,4,3,3,1,1,56096.71,3,4,0,3,2.0,6.0,4006.9078571428568,1.3333333333333333,12,XP,71.55,482068.15
6,6,84543.48,3,5,2,2,1,14090.58,4,2,0,1,3.0,6.0,2222.222222222222,1.0,10,Scrum,26.91,322920.0
20,14,1184020.57,2,4,3,2,1,59201.0285,6,1,0,1,1.4285714285714286,4.2,4228.6448928571435,0.3333333333333333,8,Agile,274.87,1362263.81
35,30,2985746.65,5,2,3,2,2,85307.0471,6,4,1,2,4.666666666666667,5.142857142857143,2843.568238095238,1.3333333333333333,10,Waterfall,872.6,3629905.46
21,9,851912.85,5,2,4,1,4,40567.2786,4,4,1,3,9.333333333333334,1.7142857142857142,4507.475396825396,1.0,10,Iterative,164.71,1008634.27
24,39,3101875.89,4,1,4,2,5,129244.8288,8,1,1,1,0.6153846153846154,13.0,3313.969967948718,0.25,4,V-Model,1131.63,3209561.34
8,3,97708.94,3,4,2,2,2,12213.6175,4,4,0,2,10.666666666666666,1.5,4071.2058333333334,2.0,12,XP,19.18,101836.98
7,19,332237.08,5,3,3,2,2,47462.44,6,5,0,2,1.8421052631578947,16.285714285714285,2498.023157894737,1.6666666666666667,15,Agile,87.57,402710.88
10,42,1611622.77,5,1,4,2,1,161162.277,8,5,1,3,1.1904761904761905,33.6,3837.1970714285717,1.25,5,Waterfall,296.17,2132644.26
29,19,3415593.37,5,2,4,1,3,117779.0817,4,3,0,2,4.578947368421052,2.6206896551724137,6198.899038112523,0.75,10,V-Model,561.62,3144072.56
44,14,4040371.02,2,4,3,1,4,91826.6141,3,1,0,3,3.142857142857143,0.9545454545454546,6559.043863636363,0.3333333333333333,8,SAFe,810.37,4620301.19
12,5,150755.28,4,3,2,3,1,12562.94,6,4,0,1,9.6,2.5,2512.588,2.0,12,Scrum,41.76,159422.93
10,11,518487.54,1,4,4,3,2,51848.754,12,3,0,3,2.727272727272727,13.2,4713.523090909091,0.75,4,Agile,134.58,612861.29
6,15,249982.39,4,4,4,2,2,41663.7317,8,3,0,3,1.2,20.0,2777.5821111111113,0.75,16,XP,100.81,292954.46
73,16,4828702.4,5,2,3,1,3,66146.6082,3,5,1,1,22.8125,0.6575342465753424,4134.1630136986305,1.6666666666666667,10,SAFe,761.55,5898014.65
13,20,1182844.39,4,3,4,2,5,90988.03,8,1,1,3,0.65,12.307692307692308,4549.4015,0.25,12,V-Model,397.4,1387197.59
10,11,347346.29,2,5,2,1,4,34734.629,2,5,1,3,4.545454545454546,2.2,3157.693545454545,2.5,10,Scrum,72.44,429091.74
16,12,594456.75,1,4,2,2,2,37153.5469,4,4,0,2,5.333333333333333,3.0,3096.12890625,2.0,4,Agile,138.66,659043.25
2,5,11111.06,4,5,2,1,2,5555.53,2,3,0,1,1.2,5.0,1111.106,1.5,20,Kanban,6.3,16330.13
44,31,11517740.24,5,4,3,2,4,261766.8236,6,2,0,3,2.838709677419355,4.2272727272727275,8444.091085043989,0.6666666666666666,20,SAFe,1807.73,11096870.88
13,23,1405045.25,5,5,3,3,4,108080.4038,9,1,0,1,0.5652173913043478,15.923076923076923,4699.147993311037,0.3333333333333333,25,Agile,378.9,2008028.69
21,19,1708898.9,2,1,1,2,1,81376.1381,2,1,0,1,1.105263157894737,1.8095238095238095,4282.954636591478,1.0,2,Iterative,328.91,1927219.77
8,4,74732.37,1,3,1,2,3,9341.5462,2,4,0,3,8.0,1.0,2335.3865625,4.0,3,RAD,29.28,87947.64
6,7,91818.94,3,5,1,2,1,15303.1567,2,4,1,2,3.4285714285714284,2.3333333333333335,2186.1652380952382,4.0,15,Scrum,26.72,103542.57
32,12,1481895.88,5,3,3,1,1,46309.2462,3,5,0,2,13.333333333333334,1.125,3859.103854166666,1.6666666666666667,15,Waterfall,225.7,1765671.88
13,10,701943.61,1,5,2,1,1,53995.6623,2,2,0,1,2.6,1.5384615384615385,5399.566230769231,1.0,5,Agile,89.72,708653.65
11,5,77780.13,5,4,3,3,3,7070.9209,9,2,0,1,4.4,4.090909090909091,1414.184181818182,0.6666666666666666,20,RAD,64.66,94697.35
15,43,4093607.34,5,2,4,1,1,272907.156,4,5,0,1,1.744186046511628,11.466666666666667,6346.678046511628,1.25,10,Waterfall,366.39,5006411.46
27,42,7475049.98,4,2,3,2,4,276853.703,6,4,0,1,2.5714285714285716,9.333333333333334,6591.754832451499,1.3333333333333333,8,Waterfall,851.38,9460199.32
28,48,8580264.09,5,3,1,1,3,306438.0032,1,5,0,1,2.9166666666666665,1.7142857142857142,6384.125066964286,5.0,15,Waterfall,747.32,3443328.77
19,22,2730483.31,5,3,5,2,5,143709.6479,10,3,1,1,2.590909090909091,11.578947368421053,6532.256722488039,0.6,15,V-Model,444.75,3350677.23
28,29,4752677.55,5,3,3,1,3,169738.4839,3,5,1,3,4.827586206896552,3.107142857142857,5853.051169950739,1.6666666666666667,15,V-Model,637.76,5604081.68
62,34,13821433.08,3,3,4,3,4,222926.34,12,5,1,3,9.117647058823529,6.580645161290323,6556.657058823529,1.25,9,SAFe,2017.19,15267700.46
7,6,181806.22,3,4,1,1,4,25972.3171,1,5,0,3,5.833333333333333,0.8571428571428571,4328.719523809524,5.0,12,Scrum,26.49,183888.66
20,11,429098.16,5,2,2,1,3,21454.908,2,1,0,3,1.8181818181818181,1.1,1950.4461818181817,0.5,10,Iterative,291.91,594012.34
11,2,50493.18,1,2,2,1,1,4590.2891,2,2,0,1,11.0,0.36363636363636365,2295.1445454545456,1.0,2,RAD,16.65,57236.5
13,8,315503.6,4,5,3,2,1,24269.5077,6,4,1,1,6.5,3.6923076923076925,3033.6884615384615,1.3333333333333333,20,Scrum,67.78,335891.44
76,27,11206069.0,4,2,2,2,5,147448.2763,4,3,0,1,8.444444444444445,1.4210526315789473,5461.047270955166,1.5,8,SAFe,1857.5,13498825.93
6,4,59702.91,2,5,2,3,2,9950.485,6,5,0,3,7.5,4.0,2487.62125,2.5,10,Scrum,20.11,76243.41
38,33,7357680.49,5,3,1,1,3,193623.1708,1,1,0,2,1.1515151515151516,0.868421052631579,5867.368811802233,1.0,15,Waterfall,1313.24,7030217.01
3,7,43582.04,4,4,3,1,1,14527.3467,3,2,1,1,0.8571428571428571,7.0,2075.3352380952383,0.6666666666666666,16,Kanban,14.34,54116.02
23,14,642838.19,5,1,3,1,3,27949.4865,3,3,0,1,4.928571428571429,1.826086956521739,1996.3918944099378,1.0,5,Iterative,275.68,814948.29
7,3,41716.96,2,3,4,3,2,5959.5657,12,4,0,1,9.333333333333334,5.142857142857143,1986.5219047619048,1.0,6,XP,19.48,51154.05
26,31,5263370.63,4,1,1,1,2,202437.3319,1,5,0,2,4.193548387096774,1.1923076923076923,6530.236513647643,5.0,4,Waterfall,409.91,1964390.67
15,11,770974.75,3,5,1,2,1,51398.3167,2,4,0,3,5.454545454545454,1.4666666666666666,4672.574242424243,4.0,15,Scrum,99.89,628223.17
65,23,13510146.01,5,3,4,3,3,207848.4002,12,3,0,1,8.478260869565217,4.246153846153846,9036.886963210702,0.75,15,SAFe,1763.53,15506939.3
5,13,270677.34,2,4,3,1,1,54135.468,3,3,0,3,1.1538461538461537,7.8,4164.26676923077,1.0,8,XP,51.55,365056.48
8,8,166704.05,2,3,4,2,3,20838.0062,8,4,0,2,4.0,8.0,2604.75078125,1.0,6,XP,66.19,219484.16
41,44,7377744.09,4,2,3,3,3,179944.9778,9,5,1,3,4.659090909090909,9.658536585365853,4089.658586474501,1.6666666666666667,8,Spiral,1877.01,9444008.73
11,6,136294.66,2,4,4,2,1,12390.4236,8,5,0,2,9.166666666666666,4.363636363636363,2065.070606060606,1.25,8,RAD,42.58,148685.08
28,34,3220943.99,4,3,4,2,1,115033.7139,8,1,0,3,0.8235294117647058,9.714285714285714,3383.3445273109246,0.25,12,Waterfall,1324.42,3623033.38
18,20,1362240.17,2,1,1,1,2,75680.0094,1,1,0,1,0.9,1.1111111111111112,3784.000472222222,1.0,2,Iterative,284.91,1572568.55
56,24,7258563.69,3,4,3,1,3,129617.2088,3,5,0,3,11.666666666666666,1.2857142857142858,5400.71703125,1.6666666666666667,12,SAFe,1090.7,9582371.54
42,34,8575241.98,4,4,3,2,5,204172.4281,6,2,0,3,2.4705882352941178,4.857142857142857,6005.071414565827,0.6666666666666666,16,SAFe,1853.81,10052192.23
31,22,6065996.38,2,2,2,1,5,195677.3026,2,2,0,3,2.8181818181818183,1.4193548387096775,8894.42284457478,1.0,4,SAFe,738.99,6072433.48
18,25,1817896.29,5,3,4,1,4,100994.2383,4,3,1,1,2.16,5.555555555555555,4039.7695333333336,0.75,15,V-Model,371.87,2129474.63
19,29,3203083.07,4,1,3,2,2,168583.3195,6,1,1,2,0.6551724137931034,9.157894736842104,5813.217912885662,0.3333333333333333,4,Waterfall,643.05,4196768.8
6,8,216806.71,3,5,2,3,2,36134.4517,6,4,1,1,3.0,8.0,4516.8064583333335,2.0,15,Scrum,34.1,254187.53
9,10,283008.12,4,4,2,2,4,31445.3467,4,3,0,3,2.7,4.444444444444445,3144.5346666666665,1.5,16,XP,92.26,319150.38
11,10,446167.95,2,1,4,3,1,40560.7227,12,1,0,1,1.1,10.909090909090908,4056.072272727273,0.25,2,Iterative,133.63,564624.81
14,19,1913168.58,4,2,5,2,4,136654.8986,10,3,1,3,2.210526315789474,13.571428571428571,7192.363082706767,0.6,8,Spiral,361.49,2467794.04
63,19,6771771.27,2,2,3,2,5,107488.4329,6,4,0,3,13.263157894736842,1.8095238095238095,5657.285939849624,1.3333333333333333,4,SAFe,1104.07,8638121.9
29,27,5173765.6,2,2,3,3,4,178405.7103,9,2,1,3,2.1481481481481484,8.379310344827585,6607.61890166028,0.6666666666666666,4,Spiral,1153.17,5571132.86
20,11,606665.18,5,3,4,1,2,30333.259,4,1,0,3,1.8181818181818181,2.2,2757.5690000000004,0.25,15,Agile,272.17,723717.71
15,6,210727.23,3,3,3,1,2,14048.482,3,5,0,1,12.5,1.2,2341.413666666667,1.6666666666666667,9,Scrum,49.22,235244.97
27,34,5324511.54,4,1,3,2,3,197204.1311,6,1,1,1,0.7941176470588235,7.555555555555555,5800.121503267974,0.3333333333333333,4,V-Model,1115.19,6299601.59
13,9,276819.15,2,3,1,3,4,21293.7808,3,1,0,2,1.4444444444444444,2.076923076923077,2365.9756410256414,1.0,6,Agile,140.34,326654.01
18,17,794363.0,5,3,1,3,3,44131.2778,3,1,0,3,1.0588235294117647,2.8333333333333335,2595.9575163398695,1.0,15,Iterative,439.78,1051053.39
11,36,1834158.34,1,3,3,3,3,166741.6673,9,1,0,1,0.3055555555555556,29.454545454545453,4631.71297979798,0.3333333333333333,3,Iterative,576.68,2350455.08
9,5,71537.16,1,4,2,1,1,7948.5733,2,3,0,1,5.4,1.1111111111111112,1589.7146666666667,1.5,4,RAD,25.28,86272.35
5,4,41291.4,4,5,4,3,3,8258.28,12,4,0,1,5.0,9.6,2064.57,1.0,20,Scrum,18.73,60092.15
5,5,30481.5,2,5,2,1,4,6096.3,2,2,1,2,2.0,2.0,1219.26,1.0,10,Kanban,22.75,36186.2
24,21,2086164.43,5,1,1,3,1,86923.5179,3,4,0,3,4.571428571428571,2.625,4139.215138888889,4.0,5,Iterative,368.75,2179468.36
23,20,1690157.84,3,1,1,3,2,73485.1235,3,1,0,3,1.15,2.608695652173913,3674.2561739130438,1.0,3,Iterative,632.03,2101127.1
35,37,5933931.95,2,1,4,2,3,169540.9129,8,2,1,1,1.8918918918918919,8.457142857142857,4582.186833976834,0.5,2,Spiral,1551.83,6267922.61
28,48,6545267.74,4,3,1,2,4,233759.5621,2,3,0,2,1.75,3.4285714285714284,4869.990877976191,3.0,12,Waterfall,1104.53,5533499.85
5,14,235677.32,3,3,2,1,4,47135.464,2,5,1,1,1.7857142857142858,5.6,3366.8188571428573,2.5,9,XP,37.06,280387.13
16,23,1317672.01,4,5,3,1,2,82354.5006,3,2,0,3,1.391304347826087,4.3125,3580.6304619565217,0.6666666666666666,20,Agile,387.23,1538909.47
13,11,771791.79,4,5,4,3,4,59368.5992,12,4,1,2,4.7272727272727275,10.153846153846153,5397.1453846153845,1.0,20,Agile,158.67,933213.22
9,17,401257.95,2,3,2,1,2,44584.2167,2,1,0,1,0.5294117647058824,3.7777777777777777,2622.600980392157,0.5,6,Iterative,129.24,474039.24
14,31,2482625.68,2,2,4,3,5,177330.4057,12,3,1,2,1.3548387096774193,26.571428571428573,5720.335668202765,0.75,4,Spiral,563.51,3018975.68
8,29,1673654.66,4,1,4,1,4,209206.8325,4,1,1,2,0.27586206896551724,14.5,7214.028706896552,0.25,4,V-Model,292.8,2093533.21
56,14,5505597.0,4,4,3,1,4,98314.2321,3,2,0,3,8.0,0.75,7022.445153061224,0.6666666666666666,16,SAFe,846.78,5941452.89
47,30,12844228.59,1,4,3,2,4,273281.4594,6,4,0,2,6.266666666666667,3.8297872340425534,9109.381978723404,1.3333333333333333,4,SAFe,1274.95,15264546.05
11,10,300043.17,4,4,1,1,1,27276.6518,1,5,0,1,5.5,0.9090909090909091,2727.6651818181817,5.0,16,Scrum,47.68,267194.28
5,3,35264.75,2,3,3,3,1,7052.95,9,3,0,3,5.0,5.4,2350.983333333333,1.0,6,XP,16.34,44597.2
34,37,9542621.48,4,2,4,2,5,280665.3376,8,4,1,1,3.675675675675676,8.705882352941176,7585.549666136725,1.0,8,Spiral,1215.45,10879585.35
33,21,2626772.23,3,3,4,2,4,79599.1585,8,4,0,3,6.285714285714286,5.090909090909091,3790.4361183261185,1.0,9,Spiral,691.05,3223251.37
32,44,4504105.71,4,3,4,1,3,140753.3034,4,4,0,1,2.909090909090909,5.5,3198.9387144886364,1.0,12,Waterfall,1166.36,5927937.01
15,24,305990.8,3,1,2,1,1,20399.3867,2,4,0,1,1.875,3.2,833.3333333333334,1.5,4,Waterfall,216.0,1620000.0
14,8,485780.17,3,3,1,3,1,34698.5836,3,4,0,2,7.0,1.7142857142857142,4337.322946428571,4.0,9,Scrum,73.29,372475.85
8,20,745360.03,3,3,2,1,1,93170.0038,2,1,0,2,0.4,5.0,4658.5001875,0.5,9,Agile,140.82,957942.84
25,48,3200648.2,4,1,1,1,3,128025.928,1,2,0,3,1.0416666666666667,1.92,2667.2068333333336,2.0,4,Waterfall,1263.04,4066335.65
5,5,73087.58,3,4,1,2,2,14617.516,2,3,0,3,3.0,2.0,2923.5032,3.0,12,Scrum,22.4,89572.1
23,24,1665946.18,1,1,1,2,3,72432.4426,2,1,0,3,0.9583333333333334,2.0869565217391304,3018.018442028985,1.0,1,Iterative,707.8,2050324.12
13,29,2544917.83,5,3,3,2,3,195762.91,6,5,0,3,2.2413793103448274,13.384615384615385,6750.445172413793,1.6666666666666667,15,Spiral,359.01,2916897.54
14,11,750566.53,3,4,4,2,1,53611.895,8,5,0,1,6.363636363636363,6.285714285714286,4873.808636363637,1.25,12,Scrum,92.56,824218.86
20,17,1213632.91,2,5,4,2,1,60681.6455,8,4,0,1,4.705882352941177,6.8,3569.5085588235293,1.0,10,Agile,247.64,1405359.73
12,5,177597.04,4,4,4,3,1,14799.7533,12,5,0,3,12.0,5.0,2959.9506666666666,1.25,16,Scrum,50.28,234249.51
